Metal_Type,Concentration_mg_L,Frequency_Hz,Real_Impedance_ohm,Imag_Impedance_ohm,Magnitude_ohm,Phase_deg,Charge_Transfer_Resistance_ohm,Double_Layer_Capacitance_F,Temperature_C,pH,Conductivity_uS_cm,Target,regulatory_threshold_mg_L,exceedance_ratio,Contamination_Status_Regulatory,Safety_Status_Regulatory,Real_Impedance_abs,Imag_Impedance_abs,Impedance_real_imag_ratio,Impedance_magnitude_log1p,Frequency_log10,Charge_Transfer_Resistance_log1p,Capacitance_log10_abs,Conductance_proxy,Phase_rad,Phase_sin,Phase_cos,Temp_pH_interaction,Conductivity_pH_ratio,Rct_Cdl_product,Normalized_Rct_by_Z
Cd,0.8752329967270924,1000,1143.6844442491506,-344.27974181683777,1194.3796082665497,-16.753206014246178,1251.8297231223382,4.168889388975715e-06,30.18603648465453,6.7418468502181295,531.2940787773886,0,0.003,291.7443322423641,Heavy contamination,Unsafe,1143.6844442491506,344.27974181683777,3.3219626522616794,7.0862190777425225,3.0,7.1331600503081765,-5.379875465024949,0.0008372547497277706,-0.29239860521351185,-0.2882498490714393,0.9575552331381686,203.50963499463768,78.80542090353082,0.005218739649529123,1.0481003815345777
Cu,2.693028677380556,1000,301.0509788531133,-81.38456351711976,311.8575621133625,-15.127454151716702,341.820957501818,2.6642809422131204e-06,31.45071889675344,6.345281281560583,493.2382072657877,2,2.0,1.346514338690278,Low contamination,Unsafe,301.0509788531133,81.38456351711976,3.6991164643413756,5.745748013842708,3.0,5.8372083210912225,-5.574257006066243,0.0032065921160291957,-0.26402388239194224,-0.2609670997413103,0.9653476953163607,199.56365790719332,77.73307207379555,0.0009107070627211346,1.0960803874188803
Cu,2.837853067279109,10000,303.12940502495763,-86.94661313943163,315.3524214703334,-16.004480633830752,356.1470589801711,1.373727467369997e-06,26.44014175056161,6.504436786536744,592.8918536559024,2,2.0,1.4189265336395545,Low contamination,Unsafe,303.12940502495763,86.94661313943163,3.486385427519285,5.7568568499664226,4.0,5.878147626876249,-5.861783389941825,0.003171055403140145,-0.2793308821320156,-0.2757125273814049,0.9612401376580975,171.97823064359898,91.15191261324148,0.0004892489973441034,1.1293620556915434
Cd,0.3270169181560254,10,3067.8797656040624,-898.4803387307892,3196.7410241195066,-16.323559429497216,3527.581401769184,2.9373716090884995e-06,32.924489093683206,7.755196746322838,575.8063943752942,0,0.003,109.0056393853418,Heavy contamination,Unsafe,3067.8797656040624,898.4803387307892,3.414520756163006,8.070199909539282,1.0,8.16865119996908,-5.531893280849724,0.0003128185838185381,-0.2848998576896936,-0.28106134715065384,0.9596898036021116,255.33589069367378,74.24781254892955,0.010361817458305413,1.1034930184060496
Cu,2.510083857492557,10,394.43969735161824,-108.75184633763028,409.1572300823728,-15.414182698291013,468.4827810191106,1.3633527242456569e-06,22.260986109447053,6.872098441243782,528.8860987029237,2,2.0,1.2550419287462784,Low contamination,Unsafe,394.43969735161824,108.75184633763028,3.626970121715601,6.016540574191409,1.0,6.151631622830103,-5.865073337604535,0.0024440482202800935,-0.2690282395891219,-0.26579475649430917,0.9640296403223974,152.9796879432806,76.96136822659356,0.0006387072757645859,1.144994507181626
Cu,1.92107899454828,10,491.5845962436194,-164.70157046702798,518.4419182302947,-18.523021881985684,496.8837101079098,1.5157492216792686e-06,24.182563753664127,6.547595982803824,474.3601995434576,2,2.0,0.96053949727414,Safe,Safe,491.5845962436194,164.70157046702798,2.984698900239365,6.2527550010747746,1.0,6.2103665359165126,-5.819086219242319,0.0019288563768369241,-0.32328771925960675,-0.3176856744709957,0.9481960832211387,158.3376572873886,72.44799476278592,0.0007531510968611716,0.9584173127880314
Pb,1.7629978293350923,100,543.1739833747448,-119.3809515325902,556.138281189143,-12.395613521783442,544.4971373187551,1.958439328112821e-06,21.40238542375985,7.178676755901096,523.6044557363025,1,0.01,176.29978293350922,Heavy contamination,Unsafe,543.1739833747448,119.3809515325902,4.5499217119400495,6.322813469778439,2.0,6.301697557447724,-5.7078681794294335,0.0017981139472362654,-0.2163442687598509,-0.214660553985473,0.9766887152837642,153.64080676238126,72.93885397931373,0.0010663646077698973,0.9790678968430736
Cu,2.4569813543232266,1000,441.8118955256998,-128.65689939094526,460.16339357765486,-16.235712320570915,500.2493046571735,4.438110820989959e-06,23.16316760911028,6.284213919665165,515.088185306133,2,2.0,1.2284906771616133,Low contamination,Unsafe,441.8118955256998,128.65689939094526,3.43403189112888,6.133752413123466,3.0,6.217103591402208,-5.352704012815667,0.0021731411362887385,-0.2833666364005716,-0.2795896005344323,0.9601196046706871,145.5623003127081,81.96541235050962,0.002220161852191705,1.0871123423503415
Hg,0.3994013509248761,10,2477.862536167935,-746.3055653828106,2587.812733770732,-16.761736741803887,2621.257635575855,4.6984501293318885e-06,23.580932178667176,6.518783214841712,478.8483975669833,3,0.006,66.56689182081269,Heavy contamination,Unsafe,2477.862536167935,746.3055653828106,3.32017159069907,7.8589546456448485,1.0,7.871790918678776,-5.327952954780752,0.0003864267251450231,-0.2925474944969845,-0.28839241558849593,0.9575123052112867,153.7189848766164,73.45671449900392,0.012315848276883578,1.0129240038769642
Cd,0.6905456539129643,10000,1443.7256147586334,-413.8391759664786,1501.867675354526,-15.99477491063867,1516.9227968224825,4.305030917328277e-06,33.76449786382565,7.092495935205777,461.3347943376152,0,0.003,230.18188463765475,Heavy contamination,Unsafe,1443.7256147586334,413.8391759664786,3.4886151398873073,7.315130345527578,4.0,7.3250980981790255,-5.365922856264305,0.0006658376209896637,-0.2791614853060266,-0.2755496923980264,0.9612868286933682,239.4745638534476,65.04547883948626,0.0065303995395208665,1.0100242662612688
Pb,0.7661431542045603,10,1413.735928013789,-419.1317594855352,1474.5578001443175,-16.513564932533427,1507.293320811502,2.336308869671389e-06,21.171645331267342,6.475046083696138,481.4021584474645,1,0.01,76.61431542045602,Heavy contamination,Unsafe,1413.735928013789,419.1317594855352,3.373010744272186,7.296791366875191,1.0,7.318734039475269,-5.631283892857941,0.0006781694145196954,-0.2882160793145836,-0.284242339937108,0.9587524665872196,137.08737918762623,74.3472945443995,0.003521502754608355,1.0222002288841838
Pb,1.3175403783454076,10,687.8058895893929,-198.35720301803133,715.8369379565381,-16.08709862351362,724.9193531106666,2.089785764435327e-06,26.41122680281564,7.358255474801746,514.7822812066796,1,0.01,131.75403783454075,Heavy contamination,Unsafe,687.8058895893929,198.35720301803133,3.467511535355747,6.574848392080408,1.0,6.58743892478492,-5.679690465551631,0.0013969661901679037,-0.28077283807336034,-0.2770983061928477,0.9608415731560822,194.3405542180488,69.95982714919117,0.0015149261444943373,1.0126878268939892
Hg,0.4931013827860286,1000,1935.3883861080787,-530.7728358604098,2006.8502705407136,-15.33608847406362,2133.354002305868,3.196622763160957e-06,27.985980308403693,6.982982604519045,485.62696894221887,3,0.006,82.18356379767144,Heavy contamination,Unsafe,1935.3883861080787,530.7728358604098,3.646359149045503,7.604819911567614,3.0,7.665919304845284,-5.495172773091707,0.0004982932781178876,-0.2676652382495632,-0.2644805363169429,0.964391023345563,195.42561366399553,69.54434750537692,0.006819527965651471,1.0630359591949066
Cd,0.943649259847407,1000,1098.895251110829,-335.1710038983496,1148.873524269821,-16.962085226533258,1195.6306587985098,3.88741264213245e-06,33.48039580703241,7.543978140509382,452.7148976402768,0,0.003,314.549753282469,Heavy contamination,Unsafe,1098.895251110829,335.1710038983496,3.278610734002582,7.047407236413365,3.0,7.087265102220976,-5.410227653547226,0.0008704178300519984,-0.2960442352068936,-0.29173881790980527,0.9564980199271661,252.57537410385447,60.01010198442842,0.0046479097383344764,1.0406982435750403
Cd,0.1388563622173105,1000,7167.754424572968,-2156.6815452522383,7485.183950887041,-16.745839028199075,7902.346827854476,4.9734911526407e-06,34.965443279918205,7.896489071444937,552.1926635521618,0,0.003,46.285454072436835,Heavy contamination,Unsafe,7167.754424572968,2156.6815452522383,3.323510807772655,8.920814460816365,3.0,8.975041597836675,-5.3032513372102255,0.0001335972511245178,-0.29227002705104144,-0.2881267259967149,0.9575922878586763,276.1042407381019,69.92888339186798,0.03930225203343254,1.055731813633911
Pb,0.7472222235941557,100,1322.3780839809874,-394.38185495404696,1379.9350870639612,-16.60651868377975,1500.2944313097628,1.5262828475157048e-06,31.300821723797537,6.231609778694816,506.29349919148257,1,0.01,74.72222235941557,Heavy contamination,Unsafe,1322.3780839809874,394.38185495404696,3.353039870791512,7.230516148006193,2.0,7.314082969165901,-5.816080525654844,0.0007246717685300254,-0.2898384283259117,-0.2857973963059083,0.958290064784543,195.05450673519985,81.2460210267334,0.0022898736567314197,1.0872210188529945
Cu,1.2634575469091238,100,752.4210894638627,-204.29600812753804,779.6629751417167,-15.190619283726638,810.6781213288169,1.1971679960952176e-06,34.56186485853544,6.66933001996909,413.53503264512,2,2.0,0.6317287734545619,Safe,Safe,752.4210894638627,204.29600812753804,3.6829945741791383,6.660143526795687,2.0,6.699103859269102,-5.9214822848999455,0.0012826054742652757,-0.26512632191797253,-0.26203117839525963,0.9650594083002308,230.50448284714517,62.00548351107554,0.0009705179019894555,1.0397801962834299
Pb,1.5889698649779431,10,616.3485487396354,-215.0352452256986,652.7830345702399,-19.233153415618528,647.3271743910719,3.777423555981085e-06,31.806516988038105,6.639098125756814,473.6633011252251,1,0.01,158.8969864977943,Heavy contamination,Unsafe,616.3485487396354,215.0352452256986,2.8662675650675618,6.482775544993871,1.0,6.474395467685441,-5.422689359883,0.0015319025572667015,-0.3356818526437367,-0.32941304206422456,0.9441859179833141,211.16658732213602,71.34452482578513,0.0024452289169715107,0.9916421538379111
Cd,0.8360067968712506,1000,1276.0894293336823,-422.1379466296348,1344.0999507632785,-18.304521411678756,1318.506778967927,4.328903134015623e-06,34.44803961457125,6.3023658386745085,576.9826914423987,0,0.003,278.6689322904169,Heavy contamination,Unsafe,1276.0894293336823,422.1379466296348,3.022920444653235,7.204223602110028,3.0,7.185013293457978,-5.363521819312468,0.0007439922897336487,-0.31947416663559475,-0.31406737749667657,0.9494006964355778,217.10414807618002,91.55017435043052,0.0057076881276951034,0.9809588775136858
Hg,0.1460801148398023,10,6885.665115821052,-2077.441840158718,7192.228353332295,-16.788842471075647,7366.937466570667,4.385395119465693e-06,30.609060889166827,7.620606274666942,551.0473062399903,3,0.006,24.346685806633715,Heavy contamination,Unsafe,6885.665115821052,2077.441840158718,3.3144923639795696,8.880895355968795,1.0,8.90489309073445,-5.3578922503432285,0.00013903896690606912,-0.2930205787189309,-0.2888453672631515,0.9573757641650509,233.25960147364722,72.31016618710743,0.03230693161130796,1.0242913746135995
Pb,1.2587790394277434,10000,837.5317757773742,-283.937991914398,884.3530170068864,-18.72756205951205,961.7890746765904,3.713854196308643e-06,21.196451381766067,7.51975740807758,464.6493567888014,1,0.01,125.87790394277434,Heavy contamination,Unsafe,837.5317757773742,283.937991914398,2.949699580980782,6.78598645474607,4.0,6.86983435839604,-5.430058227120427,0.0011307701571295508,-0.3268576188100555,-0.321068607732456,0.9470559376978439,159.39217230299164,61.79047162184959,0.0035719443909514622,1.0875623830975334
Cd,0.85663272521008,10000,1096.5500736078482,-337.46164903286723,1147.3022393847923,-17.10567046982827,1262.5030385842786,4.816063216476749e-06,26.028802804890148,6.968850941668798,587.6366304089019,0,0.003,285.5442417366933,Heavy contamination,Unsafe,1096.5500736078482,337.46164903286723,3.2494064932925157,7.046039816954232,4.0,7.141643331719918,-5.317217654207288,0.0008716099085933533,-0.29855027045966864,-0.294134917067556,0.9557639094262045,181.39084693737016,84.32331746557058,0.00608029444481587,1.1004101580592738
Pb,1.599202317149376,1000,567.7540634595426,-160.276225115277,589.9433404251846,-15.764303346471944,643.4817121061462,3.044019054178348e-06,29.698959257037053,7.075541555589219,415.320581671642,1,0.01,159.92023171493761,Heavy contamination,Unsafe,567.7540634595426,160.276225115277,3.5423473634199283,6.381720142125244,3.0,6.468446446656478,-5.516409985428931,0.0016950780379647711,-0.27513899767909583,-0.2716807092012642,0.9623874439371589,210.1362203809168,58.69806266417411,0.0019587705926664154,1.0907517180230981
Cu,2.084474410983697,1000,337.78330665347926,-119.14996926708903,358.1819055034839,-19.429827502245796,353.59346883452645,4.655259193344851e-06,25.260777641813764,6.119088276004993,592.2469407784378,2,2.0,1.0422372054918485,Low contamination,Unsafe,337.78330665347926,119.14996926708903,2.8349424572108974,5.883828960725702,3.0,5.8709719750681355,-5.3319628524332705,0.002791877491945169,-0.3391144630087351,-0.33265211736367334,0.9430496110032944,154.57292831079164,96.78679469359035,0.0016460692464986251,0.98718964693793
Pb,1.3855215356881594,10000,681.2808374155037,-232.920782760278,719.9969933765215,-18.874870316509,761.4112154251893,4.871248547966093e-06,24.10075877170668,7.111014704654092,449.1410184969352,1,0.01,138.55215356881592,Heavy contamination,Unsafe,681.2808374155037,232.920782760278,2.924946539071839,6.580634967202081,4.0,6.636486062915408,-5.312270565150044,0.0013888946887249882,-0.3294286329100263,-0.3235024380698662,0.9462273366178195,171.3808500189273,63.16131200513695,0.0037090232775450513,1.0575199930396832
Pb,1.26254082037442,1000,839.8887577949658,-250.5798841041828,876.4721352034168,-16.612414695679973,935.7519239846074,4.388629828012431e-06,28.660989006996367,7.582683048039273,401.8188360604839,1,0.01,126.25408203744199,Heavy contamination,Unsafe,839.8887577949658,250.5798841041828,3.3517804543417227,6.777045200081886,3.0,6.842418491565049,-5.3575721017236795,0.0011409375835625092,-0.2899413331463074,-0.2858960074595261,0.9582606497809991,217.3271954833913,52.99164338820602,0.004106668805218869,1.0676345389649666
Cd,0.3677936061869385,100,2744.7635417798456,-806.1781928416503,2860.7079856037863,-16.36830423242099,3010.602782797428,2.2390342530344824e-06,34.00252815053652,7.147655147167715,486.76160730366536,0,0.003,122.5978687289795,Heavy contamination,Unsafe,2744.7635417798456,806.1781928416503,3.4046611110895775,7.95917392332584,2.0,8.010227702001782,-5.649745340688102,0.00034956381603157185,-0.28568080182386946,-0.2818107254912623,0.959470017769231,243.03834535189748,68.10088024860092,0.0067408427529643735,1.0523977973099383
Cd,0.6085197935731145,100,1632.2562556519235,-523.5763454659093,1714.1740499862535,-17.78460303887236,1811.7975838523569,1.7848626046811813e-06,20.524728102742305,6.530612740240838,471.79408593740175,0,0.003,202.83993119103815,Heavy contamination,Unsafe,1632.2562556519235,523.5763454659093,3.117513367026403,7.447269841323047,2.0,7.502626557446484,-5.748151956603183,0.0005833713326878539,-0.31039987918851175,-0.3054394304184619,0.9522115071483045,134.03905083774805,72.24346391848053,0.0032338097546697887,1.0569507710525832
Cd,0.7199967718450816,1000,1387.7801018815974,-399.9293825983595,1444.256598476878,-16.07588197316637,1524.2795527309752,3.192480259927274e-06,31.53846805312157,7.335096544668675,507.81780104135873,0,0.003,239.99892394836053,Heavy contamination,Unsafe,1387.7801018815974,399.9293825983595,3.4700628717541497,7.276042161582247,3.0,7.329932985507901,-5.495735764031173,0.0006923977366999146,-0.2805770705937559,-0.27691019935109,0.9608958015806602,231.3377080405954,69.23123613706512,0.004866232382704412,1.0554077124088852
Pb,1.809984373791212,10000,518.046680517118,-139.0678800803689,536.3881416146827,-15.026587988849492,576.6332392015108,2.812059001520754e-06,30.84090917066941,6.722976859930496,559.3545721139691,1,0.01,180.99843737912119,Heavy contamination,Unsafe,518.046680517118,139.0678800803689,3.725135381469883,6.286720629720367,4.0,6.358939133016874,-5.550821158781773,0.0018643216029866877,-0.2622634357460566,-0.25926725311587717,0.9658056178454066,207.34271869362865,83.20043095262884,0.0016215266908726788,1.075029804843567
Cu,2.272582707958496,10,450.2659336396957,-115.99807804877614,464.9677032950104,-14.446480693733928,514.6995249761445,4.5110333687709326e-06,34.45930138082431,7.089746568571471,568.4861604300894,2,2.0,1.136291353979248,Low contamination,Unsafe,450.2659336396957,115.99807804877614,3.881667189748448,6.144116325489974,1.0,6.245524279932084,-5.345627697185287,0.002150687010971543,-0.2521386534314516,-0.2494755597577027,0.9683810949639511,244.30771372006927,80.18427102457778,0.002321826732057936,1.1069575829194176
Hg,0.3925046916694211,1000,2586.0341607128626,-751.440643916425,2692.9975346634483,-16.202620646281737,2642.734611853776,1.4001266842686149e-06,33.96066833498816,6.9751307265578495,480.2459999223384,3,0.006,65.41744861157018,Heavy contamination,Unsafe,2586.0341607128626,751.440643916425,3.4414350376781577,7.8987814418486755,3.0,7.8799478222022445,-5.8535225957695705,0.00037133342571908504,-0.28278907772922784,-0.27903502853014484,0.9602809239244426,236.88010119781615,68.85118267747268,0.0037001632494967325,0.9813356966860592
