Metal_Type,Concentration_mg_L,Frequency_Hz,Real_Impedance_ohm,Imag_Impedance_ohm,Magnitude_ohm,Phase_deg,Charge_Transfer_Resistance_ohm,Double_Layer_Capacitance_F,Temperature_C,pH,Conductivity_uS_cm,Target
Cd,0.362996407415708,10000,2728.5666544698056,-823.4967019645386,2850.12680525464,-16.794108360604866,2901.337502310936,4.953559514559452e-06,23.258698587213207,7.626102414286616,474.37959811498826,0
Cd,0.9196931454795236,1000,1088.9395341524992,-372.7112945991495,1150.957435425844,-18.89453486637192,1236.423484386198,2.879208302790719e-06,20.97705858006344,7.689611334072001,492.21066610543767,0
Cd,0.7785657132371055,10,1250.7888185394745,-391.6542240100361,1310.6737579459952,-17.38668344323294,1371.8749173744122,2.0256734783016827e-06,31.703403749268418,6.517237542620952,566.9143913741894,0
Hg,0.4122080495786474,100,2437.1229596729427,-739.6729718005879,2546.897019075824,-16.883176287378678,2913.955564688059,4.564917764125871e-06,31.338112267675807,6.651289553899785,531.8959356573571,3
Pb,0.5270098334006817,100,1810.386716400171,-548.294790851619,1891.5938360528703,-16.84949237663103,2126.8798966308173,2.964271798614314e-06,32.20454035702746,6.472493935430229,411.8496904799455,1
Pb,1.9442155356110389,10000,487.0441755238695,-149.87044067733524,509.5813751507648,-17.103878237455845,522.0208418306265,3.396702540842312e-06,20.067225399882933,7.816765094742528,591.5208742232342,1
Pb,1.590006488105485,100,574.3221912072028,-149.91876540354744,593.5668585198863,-14.62980183583926,579.5469772409616,1.3826748417128509e-06,27.51849090017612,7.0052986692445645,429.5568266956636,1
Cd,0.37427598584752,10000,2678.592088693208,-778.0890580742108,2789.3149983292774,-16.197753616361464,3131.609672189008,2.5316656293190964e-06,30.572542962760046,7.31227408816404,549.1135903470702,0
Pb,1.7440919972882705,10,623.0866188005638,-190.3594587186648,651.5164296101689,-16.988458360622527,736.6421998703702,4.776894697895148e-06,22.33101693108523,6.830964173399207,527.2273060856262,1
Pb,0.9222817976223948,100,1116.5676152680414,-313.000587059376,1159.6088163535474,-15.659453863197776,1299.824809606746,3.3580215367017016e-06,29.74686091268937,7.262028387009062,437.50560958931214,1
Cd,0.8854784556095151,10000,1010.7499859831976,-296.0717684623375,1053.220787036341,-16.3265136309545,1036.6150661814384,2.3780074205698467e-06,21.261651489645285,6.771710753443472,434.1464152226099,0
Cu,1.225160780823874,1000,918.3228847460416,-274.2067459665611,958.3873226320673,-16.625369085192695,1101.604545739087,3.5026687225263727e-06,22.7198878415647,6.679356875458451,574.0655187409384,2
Cd,0.7333173797147162,10000,1378.4300271325417,-395.3981249975632,1434.0184855685116,-16.005364491875273,1449.7180782387488,4.641644358312465e-06,27.13695222491901,7.26896014634696,483.9389846999194,0
Pb,1.3110477149673656,100,723.9237885653546,-215.73209560484807,755.3846627545965,-16.594260594954438,828.7776214009301,2.0959624018903606e-06,29.80347729021653,7.182124156097979,530.9153028348277,1
Cd,0.1868810231758967,10,5358.854496269112,-1566.5001253387782,5583.121363079088,-16.294694946142997,6332.059852233282,3.020466873882698e-06,22.18803690430844,6.587055908335899,500.8142007713346,0
Cu,1.483787656517678,100,682.7603732526447,-233.59633531168456,721.615531398223,-18.887621278317944,714.9439376828996,4.834762615647022e-06,22.77834996246407,6.298696900638947,545.4707034151919,2
Cd,0.1111636326495833,100,8962.405329541307,-2699.0250168442326,9359.991737845789,-16.759655135520333,10590.441591749151,1.6895845731938106e-06,23.066695505984946,6.737153387676275,495.8484750078661,0
Pb,1.2031519481967587,10000,841.0460480168531,-254.8441923441349,878.8082938026365,-16.857260276082116,893.1036998400245,3.878655702386847e-06,23.58051207048468,6.830395278283818,457.4759830511137,1
Cu,1.6025305215200008,1000,593.6394615456132,-169.30278465452415,617.3096817610606,-15.917864972397322,709.5669454620308,3.4579240328119297e-06,23.39830772789437,7.25736866684921,472.67667419929927,2
Hg,0.3192608679339914,100,3112.016697793771,-908.2457995960694,3241.844900643945,-16.269948147364715,3287.0738737629417,3.718700524562539e-06,25.927236627464552,7.829057527273727,571.8155388900685,3
Pb,0.9458567115629256,1000,1022.9286337391007,-307.3665614664534,1068.109167094382,-16.724316181764763,1217.9879948545895,2.404878522670278e-06,29.806844762550845,6.07236959506585,493.6069385845454,1
Cu,1.5998382230139694,10000,553.4296360384296,-194.47348380165303,586.6040384685231,-19.361319455501025,559.3562753694972,2.25551749393506e-06,26.570476747017047,6.48732202508369,442.68986644892186,2
Cu,2.4863863974632068,1000,409.4819259905258,-105.99429986805764,422.97782367096994,-14.51246824532751,467.5687398684717,3.736838682353482e-06,31.63960863124832,6.3874318845591205,586.9210776154507,2
Hg,0.071664276190259,10000,13983.218784812554,-4179.866460120927,14594.577459055765,-16.64246740196391,15471.344065268053,1.8621731404181816e-06,30.78902758922922,7.004588817387568,559.3200912996754,3
Cd,0.9126054956727884,10,1121.507907659504,-375.2895454854393,1182.633599173246,-18.501757303583616,1228.6964918359745,2.6786189794360208e-06,21.89790371073613,6.85940161408632,411.13322921123984,0
Cd,0.8670374869520633,1000,1194.3489319786731,-358.380762267018,1246.9587571694926,-16.702592678137044,1247.7349710856267,1.752698584211672e-06,20.73262434981116,7.458075247640377,599.7885923961036,0
Pb,1.5017070248396098,1000,682.1258618672776,-236.4405951737893,721.9417195828983,-19.117498991529462,778.38688911352,1.0332193644933188e-06,33.16912345999409,6.484831825089728,538.9853392880204,1
Hg,0.3169497065483229,10,3128.438424133047,-951.8245491899554,3270.03011393362,-16.922335439649753,3247.8255730790293,4.880229440152278e-06,21.1974659984431,7.188996731499517,432.0533198081174,3
Cd,0.903072248325687,1000,1149.3143085935787,-362.8504711173296,1205.2318633059797,-17.521448119172895,1276.3921058963522,2.7268119146256767e-06,22.225087710795695,7.767714527199919,447.4335362597193,0
Hg,0.1333985807879215,10,7428.455748827901,-2212.3514306835305,7750.900184181303,-16.584645948399608,7804.700143415974,4.877398457679302e-06,20.33199913337177,7.821355479836609,538.4890962483094,3
Cd,0.1710722459717457,100,5800.449982690021,-1737.7983913235626,6055.17656642442,-16.678067079661197,6909.056785852217,1.5612940790713045e-06,29.42504547947981,7.917569209450062,555.9522110558244,0
Cu,1.4790203398190762,10000,627.9132200772203,-214.08578603828664,663.4061619636757,-18.82670961693418,631.5088011004203,3.349467117829945e-06,28.735558447375222,7.546522304159977,447.8071886299612,2
Cd,0.8151204508301713,10,1280.8153543799306,-366.6432870548323,1332.2594612003172,-15.974178498088389,1331.978363954004,1.8038961311649584e-06,34.80355499652883,7.81197581251783,451.39377077985415,0
Hg,0.0656016200269175,1000,15290.665417743214,-4615.875741801532,15972.187006829094,-16.797773567910927,16031.6834996314,4.160296507853099e-06,33.30398594475758,6.469061743970548,461.4241389744122,3
Cu,2.1656136701669797,10,486.1281394032097,-139.23616601154404,505.6750714097154,-15.982700301736402,526.3861437486579,4.134811955043901e-06,26.162647662213644,6.3951618887009545,519.6036729673274,2
Cu,2.99087503238262,1000,387.9468051836428,-132.66425494092394,410.0030831484389,-18.878895985364704,406.00419594426353,1.450428596157247e-06,25.573787613688022,6.012976167561053,434.3632356602554,2
Cu,2.711392187675079,100,324.8500827930014,-104.7685664885108,341.32686506437983,-17.87521667105242,356.77304132381755,4.648257811505557e-06,24.452780514199777,7.413688714858196,420.8486397769555,2
Hg,0.2846505600696152,10,3530.5090900208343,-1049.0673120454826,3683.074348953884,-16.54896700883912,4146.558582139645,1.7785185888128985e-06,22.28610380056822,7.874934375627489,535.7728178171027,3
Pb,0.5954613639299635,100,1673.1113613014684,-491.5044204092499,1743.8114068321397,-16.371032267384365,1911.383641366844,3.4519093663574414e-06,22.071254849030137,6.373870690083352,555.819587958634,1
Pb,1.7470602715785648,10000,614.7342031594665,-157.68087947672072,634.634855871198,-14.38635531368023,686.0386963528739,4.942534480350817e-06,21.984255620144083,7.273887150853758,500.1858808833011,1
Pb,1.398467762265816,1000,709.3071131364782,-214.4372079343725,741.012750830034,-16.821078504259496,721.9332305834515,4.529586139065456e-06,21.71172135780168,7.492919518443555,472.7665420536771,1
Hg,0.101719848676805,1000,9811.675856431611,-2937.373739670217,10241.93085302704,-16.666403079782274,11173.52097931904,4.826255714244676e-06,23.607680636083053,7.8552284702961135,486.4085427052953,3
Cu,1.1877145696467124,100,868.9985563821549,-269.454313362733,909.8154307243042,-17.22733163558223,897.9213109476701,2.370395084872478e-06,24.600029454696745,7.293720448034444,477.6815667743904,2
Pb,1.8644402291548885,10000,580.1624719464058,-170.4089439314658,604.6715654194445,-16.36889790600552,671.4066412459202,1.4223025688778534e-06,34.42368456558374,7.940587465497504,591.996981647535,1
Hg,0.3511401183221353,10,2814.448728280714,-835.5448975240439,2935.857101409977,-16.534939470848315,2955.2031134780937,1.7533874931578004e-06,28.677098765028287,6.689346282025095,553.6179810438281,3
Pb,1.7439301989751332,10,570.3636620317959,-173.0752955586263,596.0451030744457,-16.880277338712602,617.9375500179584,3.001979580306456e-06,34.81393661769921,6.699857067542816,441.61744297002207,1
Cd,0.8910810102540406,1000,1069.3103899412974,-356.8681266642391,1127.2885920939914,-18.455746674148877,1144.262675681975,4.172918713093289e-06,25.5870042173851,7.086025020028691,476.837830410796,0
Pb,1.357658528072483,100,611.6591842698086,-176.86833735432467,636.7176505014534,-16.127837845320553,716.7194679677253,1.600614576735501e-06,26.864399488841617,6.767003762231814,508.802458272622,1
Pb,1.276169527632562,100,793.6179337672903,-230.79415058307796,826.495834678208,-16.215100122940555,813.7035241380573,3.6389261290430287e-06,24.86867988747919,6.0028514565750655,522.5971724127377,1
Cu,1.8608548206419804,10,567.8327033650697,-183.95328053647995,596.88590905718,-17.950085624054015,632.071035906904,2.294310416158048e-06,22.74331476344829,7.463544050173975,493.63677920575344,2
Hg,0.1926259645060036,10000,5204.5114798738405,-1587.0411846836023,5441.106456045547,-16.95833357688573,5352.383735312995,2.364808289568614e-06,22.14747061666369,7.503434082956967,562.0253270023918,3
Cu,1.8691919217174235,10000,437.5124564859052,-101.73615393569224,449.1852564343112,-13.09053525488702,499.1838480033512,3.6476709206317055e-06,34.17618796711748,7.493949209373541,553.5212038916463,2
Cu,2.5477593114603128,10,374.9592830778618,-102.65887470547052,388.7586764588768,-15.31160326455671,442.83277226331626,2.867997678132881e-06,34.802160226981336,6.690041333220933,501.03158372563337,2
Cu,2.203846862030263,10,342.83464768960107,-107.43201492531452,359.2732017384067,-17.39910956986144,372.6343600689579,4.248133172103976e-06,20.67364244763097,7.044578946622344,570.8858773563461,2
Cu,2.785046579909692,100,427.5454772850337,-151.00430084845988,453.4285324299954,-19.452653251763447,469.28180495985777,1.6236740386513085e-06,22.2551881209765,6.719947036353339,550.2179060884772,2
Cu,1.8867600287583757,10000,475.70637897238817,-159.14821026014334,501.6220806783013,-18.497734237149,563.9425708362913,4.159793079068154e-06,26.35286138451534,6.032072800061291,555.7163697441287,2
Pb,1.410634368078131,10,771.6710995413532,-205.4495219266813,798.5523100757164,-14.908578254131791,852.0778990874783,1.2569409922296834e-06,22.79500214516611,7.124897882542838,591.2801558866834,1
Cu,2.262615106183977,10,489.25994712421823,-144.02474531990455,510.0180615668981,-16.402986534372484,536.9724243278142,1.7762155209824202e-06,25.45820590440325,6.247521332168022,453.29338824184055,2
Cu,2.1833943246126517,1000,412.9729552785008,-134.90362792356436,434.44867431999154,-18.09038020309037,460.73981101197273,3.624598858012662e-06,21.9364452478945,6.160082648182881,453.5296324733698,2
Hg,0.3661851978884823,10,2674.2193610484737,-792.072023690049,2789.054908337044,-16.498663757022946,3042.849662086902,4.419702626044286e-06,26.84767635082685,7.510998137393575,577.790451138128,3
Cd,0.3136901215373257,10,3205.377902435546,-977.9013344795902,3351.2294038753994,-16.965975292416495,3273.898224163886,2.0107185109573964e-06,24.07541924253889,6.019012404836211,554.4452746771359,0
Pb,1.268545666318686,10000,746.0880953775361,-193.80956800765324,770.8499171144747,-14.5617469784203,868.6122533249583,2.308766423315652e-06,25.27857583637991,7.918016887217452,585.3091082871255,1
Pb,0.6563372042125215,100,1528.7312950349735,-431.5633778125576,1588.4792480508809,-15.764461102430737,1661.885327957546,3.1484829931469603e-06,21.41468977194121,7.0305107282251535,412.6260320648906,1
Pb,1.0767669914672189,10000,904.5646524279864,-280.7008771524514,947.1167788907128,-17.239952358418282,917.6534333698066,1.8462912259572091e-06,26.421920760652124,7.966032861412296,525.5514154523194,1
Cu,1.9753341372425288,100,417.18554520291946,-137.72906850149303,439.33253400647,-18.270053037548053,482.7823542986281,4.244625046350023e-06,34.74886416442355,6.115995144945417,428.9256676246895,2
Cu,2.304448519090945,1000,322.41990118987064,-149.08863433080677,355.22107703500785,-24.816065992368102,346.7271357147931,4.094546580023044e-06,24.932495703217853,7.167059097731826,500.7794396585165,2
Cu,2.9010621051724077,10,356.0355541219877,-136.44228166762366,381.2844240532492,-20.968159496965423,363.1824334683884,1.5811668478631265e-06,33.14643912263652,6.698654071951823,431.1493863706888,2
Hg,0.3202929799467601,1000,3094.063597539685,-955.0084747610606,3238.096776269305,-17.15327681475982,3486.254128566572,2.855318927266529e-06,32.647987124355275,7.686964985628571,425.6157017969758,3
Cd,0.7692345245589038,100,1272.339162680729,-378.99794198447097,1327.5866769893269,-16.587474959313777,1496.3042805360924,4.099311066618486e-06,34.28087627445816,6.722445470468573,402.43366907640666,0
Cu,2.0125321189904053,10000,531.6796717101796,-166.02857560188107,556.999785660851,-17.34211294845818,626.0797705991372,2.3493181244136598e-06,31.851642684006418,6.520975158114698,526.0477624765808,2
Cd,0.6706936282386982,10000,1549.6658520994065,-491.8064653781267,1625.834509582911,-17.60750766561109,1846.4775290422715,3.532427290870927e-06,29.893952405882224,7.715106254199826,471.8045233380173,0
Hg,0.081919497260198,1000,12193.478928459934,-3663.666959387271,12731.982719439357,-16.72348258834658,14309.548576414883,1.2008524858302908e-06,32.848766663411865,6.749306183306522,421.03765697579433,3
Pb,0.8815873712627704,100,1117.2875839352305,-325.07953222762217,1163.6186005255993,-16.22257737421218,1117.7659884558116,3.4347550421172724e-06,21.134670209860246,6.0336666397211225,464.567555546262,1
Cu,1.7237061864102774,1000,605.1524269259307,-170.98894107946748,628.845511859488,-15.777912790370967,651.1731998603726,1.610611920002428e-06,26.942459857982115,6.780578201678668,433.788818290317,2
Cd,0.5252440195058622,1000,1836.030206046473,-588.8024674311195,1928.132584437084,-17.780694373215685,2136.603986374815,4.322333300457805e-06,34.83884357922588,7.309044538021884,588.3389663003319,0
Cd,0.1410838709521453,10,7099.140093616064,-2132.307297694496,7412.457384740118,-16.71823664928199,7619.156373474299,2.4217978543219143e-06,31.544002269420982,6.508719077612764,464.0009771522696,0
Cu,1.2800481951066354,1000,808.8148837400086,-270.31128066143475,852.7893670843865,-18.479968595731982,906.123160790304,2.126215450912783e-06,34.431130670558346,6.8639751848503145,466.790704657878,2
Pb,0.9152214616869588,10,1126.6432305695496,-319.9583952280594,1171.1952628255915,-15.854156671612484,1263.2638074373715,4.36355590684594e-06,31.694515342002184,6.113430276564451,567.9716006799172,1
Pb,1.957299036351576,10,414.07049972176736,-108.53822158946024,428.0594868539149,-14.688200150406908,444.29974173265646,1.2005760922872408e-06,33.12322951163216,7.176185583027914,529.5511522572008,1
Pb,0.9970205106545762,10000,964.9206297407692,-307.4367334487199,1012.7137634953629,-17.67258084569593,1139.4697400400423,2.586435197337379e-06,30.597944484547867,7.512589847720788,542.0343214806003,1
Hg,0.2669184761504371,10,3702.5491071208985,-1126.0856361842775,3870.00500654228,-16.91650599232765,4075.1946392983577,2.4800141623001257e-06,31.407530066258595,6.826625122802221,527.2003607977921,3
Cd,0.2764879414645537,10,3621.788608992799,-1095.7619237078056,3783.919518393305,-16.83304244793004,3958.45863753364,2.1392014969982035e-06,27.84767014759251,6.84046526560292,589.2392567897131,0
